fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites,est_pi_within
1000_10_1e-05_7_const_1_pop_theta_0.001.txt,0.00196737863215,149260,1000,10,1E-05,10000000,0.00199812357672957
10_100_0.0_5_const_1_pop_theta_0.001.txt,0.001967637926282,57651,10,100,0,10000000,0.00197317280430154
1000_1000_1e-05_4_const_1_pop_theta_0.001.txt,0.00197014600105,147488,1000,1000,1E-05,10000000,0.00199189428782337
10_1000_0.0_3_const_1_pop_theta_0.001.txt,0.001970401902951,58988,10,1000,0,10000000,0.00194395445623868
10_10_0.0_4_const_1_pop_theta_0.001.txt,0.001970551057936,57611,10,10,0,10000000,0.00193181356769121
100_10_0.0_3_const_1_pop_theta_0.001.txt,0.001971109684959,104458,100,10,0,10000000,0.00198120692452815
10_1000_0.0001_9_const_1_pop_theta_0.001.txt,0.001972373601412,57572,10,1000,0.0001,10000000,0.00216323325215127
100_1000_0.0_5_const_1_pop_theta_0.001.txt,0.001972497055702,101225,100,1000,0,10000000,0.00198310914868944
10_10_0.0_6_const_1_pop_theta_0.001.txt,0.001972873805509,56155,10,10,0,10000000,0.00193624968743737
1000_1000_1e-05_3_const_1_pop_theta_0.001.txt,0.0019735999177,147396,1000,1000,1E-05,10000000,0.0019938933711833
1000_1000_0.0001_4_const_1_pop_theta_0.001.txt,0.00197375725475,144123,1000,1000,0.0001,10000000,0.0021760315914141
10_1000_0.001_6_const_1_pop_theta_0.001.txt,0.001973841777669,56183,10,1000,0.001,10000000,0.00415099230789109
100_10_0.0001_0_const_1_pop_theta_0.001.txt,0.001974215742149,104930,100,10,0.0001,10000000,0.00217473732224772
10_10_0.0001_3_const_1_pop_theta_0.001.txt,0.00197485778159,59200,10,10,0.0001,10000000,0.00221284573239167
10_100_1e-05_2_const_1_pop_theta_0.001.txt,0.001975075773356,57701,10,100,1E-05,10000000,0.00197896703311439
1000_10_0.0001_9_const_1_pop_theta_0.001.txt,0.00197592817355,148566,1000,10,0.0001,10000000,0.00218058049098178
10_1000_0.0_7_const_1_pop_theta_0.001.txt,0.001976486884031,58829,10,1000,0,10000000,0.00195891857191188
10_10_0.0_0_const_1_pop_theta_0.001.txt,0.001976686481129,56593,10,10,0,10000000,0.00198401496610345
1000_10_0.001_0_const_1_pop_theta_0.001.txt,0.0019769803526,150779,1000,10,0.001,10000000,0.00396597902894184
1000_1000_0.0001_3_const_1_pop_theta_0.001.txt,0.0019775514053,145648,1000,1000,0.0001,10000000,0.00217531209997352
100_100_0.0001_3_const_1_pop_theta_0.001.txt,0.00197776058,105698,100,100,0.0001,10000000,0.00219705488210001
10_1000_0.001_0_const_1_pop_theta_0.001.txt,0.001978096979512,59535,10,1000,0.001,10000000,0.00421497444293452
10_10_1e-05_0_const_1_pop_theta_0.001.txt,0.001978420050583,58563,10,10,1E-05,10000000,0.00201998505677548
100_10_0.0001_4_const_1_pop_theta_0.001.txt,0.001978789718347,103277,100,10,0.0001,10000000,0.00217683106422928
1000_100_1e-05_1_const_1_pop_theta_0.001.txt,0.00197956963235,145683,1000,100,1E-05,10000000,0.00200244176808325
1000_10_0.001_6_const_1_pop_theta_0.001.txt,0.0019796133499,146133,1000,10,0.001,10000000,0.00397712655201162
100_1000_0.0_6_const_1_pop_theta_0.001.txt,0.001979823446446,102193,100,1000,0,10000000,0.00199111639318722
1000_10_1e-05_2_const_1_pop_theta_0.001.txt,0.0019803388857,147347,1000,10,1E-05,10000000,0.00199720164783588
1000_100_0.0001_9_const_1_pop_theta_0.001.txt,0.0019805879144,148585,1000,100,0.0001,10000000,0.00218071793877461
100_10_0.001_4_const_1_pop_theta_0.001.txt,0.00198074043686,102342,100,10,0.001,10000000,0.00397119417135192
1000_1000_0.001_7_const_1_pop_theta_0.001.txt,0.0019810114861,149152,1000,1000,0.001,10000000,0.00397585670410226
10_100_0.0001_1_const_1_pop_theta_0.001.txt,0.001981645577492,59949,10,100,0.0001,10000000,0.00228318262824395
100_1000_0.0001_7_const_1_pop_theta_0.001.txt,0.001982793819008,102495,100,1000,0.0001,10000000,0.00217858587116455
1000_10_0.001_9_const_1_pop_theta_0.001.txt,0.0019828271981,149768,1000,10,0.001,10000000,0.00397516970446948
10_100_1e-05_1_const_1_pop_theta_0.001.txt,0.001983286995785,58430,10,100,1E-05,10000000,0.00201295138147545
10_10_0.0_3_const_1_pop_theta_0.001.txt,0.001983375056367,59600,10,10,0,10000000,0.00203833134579149
1000_1000_1e-05_5_const_1_pop_theta_0.001.txt,0.0019839687761,144825,1000,1000,1E-05,10000000,0.00200909345647765
10_100_0.0_9_const_1_pop_theta_0.001.txt,0.001984485840996,58306,10,100,0,10000000,0.00198840470252875
100_10_1e-05_2_const_1_pop_theta_0.001.txt,0.001984635339669,103116,100,10,1E-05,10000000,0.00199266297641584
10_100_1e-05_6_const_1_pop_theta_0.001.txt,0.001984950183904,57866,10,100,1E-05,10000000,0.00198967509019246
1000_100_0.0001_6_const_1_pop_theta_0.001.txt,0.00198526615685,147962,1000,100,0.0001,10000000,0.00219059169054169
1000_1000_0.0001_0_const_1_pop_theta_0.001.txt,0.0019863538541,149533,1000,1000,0.0001,10000000,0.00218883073305022
10_100_0.0_6_const_1_pop_theta_0.001.txt,0.001986899380061,58431,10,100,0,10000000,0.00203314689400532
100_1000_0.001_4_const_1_pop_theta_0.001.txt,0.001986933649917,102579,100,1000,0.001,10000000,0.00400358622763833
10_100_0.001_3_const_1_pop_theta_0.001.txt,0.001987839259092,58194,10,100,0.001,10000000,0.00424492325307834
1000_1000_0.0001_6_const_1_pop_theta_0.001.txt,0.00198789663115,148890,1000,1000,0.0001,10000000,0.00218792864731565
1000_10_1e-05_4_const_1_pop_theta_0.001.txt,0.00198804671515,150692,1000,10,1E-05,10000000,0.00201266000691452
10_10_0.0001_0_const_1_pop_theta_0.001.txt,0.001988216890109,60486,10,10,0.0001,10000000,0.00227002096399686
1000_100_0.0_2_const_1_pop_theta_0.001.txt,0.00198916551505,149156,1000,100,0,10000000,0.00199239538089098
1000_10_0.0_3_const_1_pop_theta_0.001.txt,0.00198945977465,149792,1000,10,0,10000000,0.00199202756668653
1000_1000_1e-05_9_const_1_pop_theta_0.001.txt,0.00199002807775,149003,1000,1000,1E-05,10000000,0.0020154141013507
10_100_0.001_1_const_1_pop_theta_0.001.txt,0.001991765016175,58200,10,100,0.001,10000000,0.00421619236107483
1000_100_0.0_0_const_1_pop_theta_0.001.txt,0.0019919941926,147599,1000,100,0,10000000,0.00199608216951654
100_1000_0.001_6_const_1_pop_theta_0.001.txt,0.001992071364959,103968,100,1000,0.001,10000000,0.00400939351472714
1000_1000_0.0_2_const_1_pop_theta_0.001.txt,0.00199253002785,152312,1000,1000,0,10000000,0.00199528166627651
1000_10_1e-05_5_const_1_pop_theta_0.001.txt,0.0019925984987,149103,1000,10,1E-05,10000000,0.00201276344933007
10_1000_0.0_9_const_1_pop_theta_0.001.txt,0.001992625757279,59340,10,1000,0,10000000,0.00200661510693511
1000_100_0.0_1_const_1_pop_theta_0.001.txt,0.001992869489,148710,1000,100,0,10000000,0.00198975831669948
1000_1000_0.0_9_const_1_pop_theta_0.001.txt,0.0019934525199,150064,1000,1000,0,10000000,0.001994563190767
100_1000_1e-05_2_const_1_pop_theta_0.001.txt,0.001993554164793,103422,100,1000,1E-05,10000000,0.00201431588286596
100_10_0.001_3_const_1_pop_theta_0.001.txt,0.001994078014711,104045,100,10,0.001,10000000,0.00400622084066519
100_100_0.0001_0_const_1_pop_theta_0.001.txt,0.001994177309091,105712,100,100,0.0001,10000000,0.00220282609796843
1000_100_0.0001_4_const_1_pop_theta_0.001.txt,0.00199426686315,148412,1000,100,0.0001,10000000,0.00219740651364054
10_1000_0.0_1_const_1_pop_theta_0.001.txt,0.001994740237232,60881,10,1000,0,10000000,0.00202790566320777
10_10_1e-05_8_const_1_pop_theta_0.001.txt,0.001994884971866,59014,10,10,1E-05,10000000,0.00203864506746406
10_1000_0.0001_6_const_1_pop_theta_0.001.txt,0.00199510789452,59841,10,1000,0.0001,10000000,0.00226135652595746
10_10_0.0001_7_const_1_pop_theta_0.001.txt,0.001995509429076,60351,10,10,0.0001,10000000,0.00225818997404032
100_100_0.0001_1_const_1_pop_theta_0.001.txt,0.001996485202479,102140,100,100,0.0001,10000000,0.00220169084785046
100_100_0.001_1_const_1_pop_theta_0.001.txt,0.001996816565785,104488,100,100,0.001,10000000,0.00401446459823029
100_100_1e-05_5_const_1_pop_theta_0.001.txt,0.001997666629752,103822,100,100,1E-05,10000000,0.00201815984345097
100_1000_0.001_0_const_1_pop_theta_0.001.txt,0.001998048596364,104492,100,1000,0.001,10000000,0.00400246822014732
10_10_0.001_0_const_1_pop_theta_0.001.txt,0.001998060029997,58661,10,10,0.001,10000000,0.00421652443311978
100_100_0.001_8_const_1_pop_theta_0.001.txt,0.001998847844298,104416,100,100,0.001,10000000,0.00400902671275295
1000_1000_0.001_0_const_1_pop_theta_0.001.txt,0.0019994059737,148372,1000,1000,0.001,10000000,0.00398710985431307
1000_100_0.0001_0_const_1_pop_theta_0.001.txt,0.0019998161778,149098,1000,100,0.0001,10000000,0.00219847070697679
1000_1000_0.001_3_const_1_pop_theta_0.001.txt,0.00200098452865,150349,1000,1000,0.001,10000000,0.00399488170006016
10_100_0.0001_6_const_1_pop_theta_0.001.txt,0.002001006080972,58434,10,100,0.0001,10000000,0.00222997654096567
10_100_1e-05_4_const_1_pop_theta_0.001.txt,0.002001641314577,58940,10,100,1E-05,10000000,0.00201796867655634
10_100_0.0_1_const_1_pop_theta_0.001.txt,0.002001972583276,57544,10,100,0,10000000,0.00200686930665357
1000_10_0.0_4_const_1_pop_theta_0.001.txt,0.0020020572768,147810,1000,10,0,10000000,0.00200854186685418
1000_100_0.0_3_const_1_pop_theta_0.001.txt,0.00200235676,150512,1000,100,0,10000000,0.00200303928315958
1000_1000_1e-05_2_const_1_pop_theta_0.001.txt,0.00200292115285,146666,1000,1000,1E-05,10000000,0.00202436821834221
100_100_1e-05_2_const_1_pop_theta_0.001.txt,0.002003385566281,104022,100,100,1E-05,10000000,0.00201840471200668
10_10_0.0001_9_const_1_pop_theta_0.001.txt,0.002003961341633,58633,10,10,0.0001,10000000,0.00223697542014132
100_1000_0.0001_4_const_1_pop_theta_0.001.txt,0.002005062949256,101863,100,1000,0.0001,10000000,0.00219855011924893
100_100_0.001_6_const_1_pop_theta_0.001.txt,0.002005415413884,102984,100,100,0.001,10000000,0.0040121963623011
10_100_0.0_8_const_1_pop_theta_0.001.txt,0.002005915998432,58890,10,100,0,10000000,0.00198108678519577
1000_10_0.0_9_const_1_pop_theta_0.001.txt,0.00200596424555,147818,1000,10,0,10000000,0.00200688353063891
100_100_0.001_2_const_1_pop_theta_0.001.txt,0.002006060207273,103254,100,100,0.001,10000000,0.00400001721421119
10_1000_0.0001_1_const_1_pop_theta_0.001.txt,0.00200672494579,59097,10,1000,0.0001,10000000,0.00223758361982806
100_10_1e-05_1_const_1_pop_theta_0.001.txt,0.002006883137851,102790,100,10,1E-05,10000000,0.00202677917627074
10_10_0.0001_8_const_1_pop_theta_0.001.txt,0.002007381527497,58539,10,10,0.0001,10000000,0.00223973009175936
10_10_1e-05_9_const_1_pop_theta_0.001.txt,0.002007559748848,59779,10,10,1E-05,10000000,0.00206200662440619
1000_1000_1e-05_8_const_1_pop_theta_0.001.txt,0.0020083941802,147221,1000,1000,1E-05,10000000,0.00202576714283313
100_100_0.001_5_const_1_pop_theta_0.001.txt,0.002009744074545,102990,100,100,0.001,10000000,0.00400665915277859
1000_10_0.001_5_const_1_pop_theta_0.001.txt,0.00200979445735,149945,1000,10,0.001,10000000,0.00399570824784657
1000_10_0.001_1_const_1_pop_theta_0.001.txt,0.0020098676309,147872,1000,10,0.001,10000000,0.0040049471681112
100_1000_1e-05_7_const_1_pop_theta_0.001.txt,0.002010398623636,104378,100,1000,1E-05,10000000,0.00204864606628653
100_100_0.0_0_const_1_pop_theta_0.001.txt,0.002011079078678,104412,100,100,0,10000000,0.00201449016272949
1000_1000_0.0_3_const_1_pop_theta_0.001.txt,0.00201160990585,150544,1000,1000,0,10000000,0.00201114639672473
100_10_0.0_2_const_1_pop_theta_0.001.txt,0.002012162245785,102347,100,10,0,10000000,0.00201376541110269
100_1000_0.001_2_const_1_pop_theta_0.001.txt,0.002012753940165,105207,100,1000,0.001,10000000,0.00401649238686699
10_100_0.0001_3_const_1_pop_theta_0.001.txt,0.002013263114793,59398,10,100,0.0001,10000000,0.00226205239240116
1000_10_1e-05_8_const_1_pop_theta_0.001.txt,0.00201358159865,149188,1000,10,1E-05,10000000,0.00203634984130638
100_1000_1e-05_6_const_1_pop_theta_0.001.txt,0.002013655108595,102626,100,1000,1E-05,10000000,0.00204634234142402
10_1000_0.0001_0_const_1_pop_theta_0.001.txt,0.002013991743162,57267,10,1000,0.0001,10000000,0.00223888076851044
100_10_0.0001_8_const_1_pop_theta_0.001.txt,0.002014525639669,103537,100,10,0.0001,10000000,0.00222173863025395
10_1000_1e-05_3_const_1_pop_theta_0.001.txt,0.002014679884521,58603,10,1000,1E-05,10000000,0.00203768764809552
100_1000_0.0001_9_const_1_pop_theta_0.001.txt,0.002015242573554,101565,100,1000,0.0001,10000000,0.00221733407908553
10_100_0.0001_0_const_1_pop_theta_0.001.txt,0.002015301803157,59309,10,100,0.0001,10000000,0.00225449755196635
100_10_0.0_7_const_1_pop_theta_0.001.txt,0.002016121010579,101382,100,10,0,10000000,0.00200911007183231
10_1000_0.0001_3_const_1_pop_theta_0.001.txt,0.002016232836977,59371,10,1000,0.0001,10000000,0.00221985829669735
100_1000_0.0001_6_const_1_pop_theta_0.001.txt,0.002016421012231,104625,100,1000,0.0001,10000000,0.00222711672718001
1000_1000_1e-05_0_const_1_pop_theta_0.001.txt,0.002016810209,150438,1000,1000,1E-05,10000000,0.0020391111894779
10_1000_0.001_2_const_1_pop_theta_0.001.txt,0.002017092702676,58340,10,1000,0.001,10000000,0.00423065203431376
100_10_0.001_7_const_1_pop_theta_0.001.txt,0.002017228602314,104227,100,10,0.001,10000000,0.00402922003058486
100_10_0.0_9_const_1_pop_theta_0.001.txt,0.00201779355405,104223,100,10,0,10000000,0.00202474010803914
100_1000_0.0_4_const_1_pop_theta_0.001.txt,0.002017808391736,102729,100,1000,0,10000000,0.00201103449828801
1000_100_0.001_1_const_1_pop_theta_0.001.txt,0.00201786375775,150014,1000,100,0.001,10000000,0.00401034685972128
100_100_1e-05_3_const_1_pop_theta_0.001.txt,0.002017890493223,103418,100,100,1E-05,10000000,0.00204099344594476
100_1000_0.0_1_const_1_pop_theta_0.001.txt,0.002017989173223,101677,100,1000,0,10000000,0.00202180227937829
1000_100_0.001_9_const_1_pop_theta_0.001.txt,0.0020188094662,150350,1000,100,0.001,10000000,0.00401154564412034
1000_100_1e-05_5_const_1_pop_theta_0.001.txt,0.0020194565934,149708,1000,100,1E-05,10000000,0.00204374237577753
100_10_1e-05_7_const_1_pop_theta_0.001.txt,0.002019781244463,105740,100,10,1E-05,10000000,0.00205746344023222
100_10_1e-05_5_const_1_pop_theta_0.001.txt,0.002021080086942,106995,100,10,1E-05,10000000,0.00203954131171778
10_1000_0.0001_5_const_1_pop_theta_0.001.txt,0.002022762208607,59664,10,1000,0.0001,10000000,0.00229906240575941
1000_10_0.0_5_const_1_pop_theta_0.001.txt,0.0020236309149,149999,1000,10,0,10000000,0.00203145282076157
10_1000_0.0_2_const_1_pop_theta_0.001.txt,0.002024005631017,57365,10,1000,0,10000000,0.00199119700993622
1000_10_0.001_8_const_1_pop_theta_0.001.txt,0.0020253578772,146525,1000,10,0.001,10000000,0.00402919036172703
1000_1000_0.0_7_const_1_pop_theta_0.001.txt,0.00202615246605,149488,1000,1000,0,10000000,0.00202672981956524
1000_100_0.001_8_const_1_pop_theta_0.001.txt,0.0020262700717,147815,1000,100,0.001,10000000,0.00402170125851988
1000_1000_0.001_9_const_1_pop_theta_0.001.txt,0.00202693276945,149101,1000,1000,0.001,10000000,0.00402046556841137
100_10_1e-05_8_const_1_pop_theta_0.001.txt,0.002026979445455,105404,100,10,1E-05,10000000,0.00203615503303283
100_100_1e-05_1_const_1_pop_theta_0.001.txt,0.002027550215702,105329,100,100,1E-05,10000000,0.00206460152205548
10_10_0.0001_4_const_1_pop_theta_0.001.txt,0.002027881474365,59458,10,10,0.0001,10000000,0.00224521679902164
10_100_0.0001_4_const_1_pop_theta_0.001.txt,0.002028568211548,59359,10,100,0.0001,10000000,0.00225718833345209
10_100_0.0001_7_const_1_pop_theta_0.001.txt,0.002029535132242,59255,10,100,0.0001,10000000,0.00224743475176291
100_100_0.0001_9_const_1_pop_theta_0.001.txt,0.002030499429752,103217,100,100,0.0001,10000000,0.00223699132447325
10_10_1e-05_2_const_1_pop_theta_0.001.txt,0.002030655220273,59515,10,10,1E-05,10000000,0.00203079673434349
10_1000_0.001_8_const_1_pop_theta_0.001.txt,0.00203089266072,58932,10,1000,0.001,10000000,0.00422858669596498
100_1000_0.0001_8_const_1_pop_theta_0.001.txt,0.002031925102149,106257,100,1000,0.0001,10000000,0.00222591152863912
100_100_0.0_8_const_1_pop_theta_0.001.txt,0.002032192460165,103153,100,100,0,10000000,0.00203305070330665
1000_100_0.001_0_const_1_pop_theta_0.001.txt,0.00203322892915,148262,1000,100,0.001,10000000,0.00402582026665085
10_1000_0.001_9_const_1_pop_theta_0.001.txt,0.002033386023723,61352,10,1000,0.001,10000000,0.00430965886685043
10_10_0.001_8_const_1_pop_theta_0.001.txt,0.002034337760024,61457,10,10,0.001,10000000,0.00421521388681742
10_1000_1e-05_2_const_1_pop_theta_0.001.txt,0.002036473746692,59233,10,1000,1E-05,10000000,0.00204044122099555
1000_10_0.001_7_const_1_pop_theta_0.001.txt,0.00203713273645,148259,1000,10,0.001,10000000,0.00403682412639797
10_10_0.0001_6_const_1_pop_theta_0.001.txt,0.002037533512401,58762,10,10,0.0001,10000000,0.00223273146117468
10_100_0.0_3_const_1_pop_theta_0.001.txt,0.002038287450446,57984,10,100,0,10000000,0.00198723923778187
10_10_1e-05_1_const_1_pop_theta_0.001.txt,0.002038582097441,60758,10,10,1E-05,10000000,0.00211055038511952
100_1000_1e-05_8_const_1_pop_theta_0.001.txt,0.002038751139174,103450,100,1000,1E-05,10000000,0.00205119209075694
100_1000_1e-05_5_const_1_pop_theta_0.001.txt,0.002039787585289,105893,100,1000,1E-05,10000000,0.00206379034871898
10_10_0.0_9_const_1_pop_theta_0.001.txt,0.002039865026762,60583,10,10,0,10000000,0.00202718855959402
100_1000_1e-05_1_const_1_pop_theta_0.001.txt,0.002040170489421,105049,100,1000,1E-05,10000000,0.00205654605866886
100_1000_1e-05_4_const_1_pop_theta_0.001.txt,0.002040312931074,105331,100,1000,1E-05,10000000,0.00207873303279926
10_100_0.001_4_const_1_pop_theta_0.001.txt,0.002041051413783,60884,10,100,0.001,10000000,0.00430426643916977
1000_100_0.0001_5_const_1_pop_theta_0.001.txt,0.00204166655885,150331,1000,100,0.0001,10000000,0.00223952562827416
10_1000_0.001_4_const_1_pop_theta_0.001.txt,0.002042001991373,56965,10,1000,0.001,10000000,0.00417962382916814
1000_10_0.0001_1_const_1_pop_theta_0.001.txt,0.00204251958215,150759,1000,10,0.0001,10000000,0.00224399800414496
10_10_0.0_8_const_1_pop_theta_0.001.txt,0.002043306563474,59959,10,10,0,10000000,0.00203284053052233
100_100_0.0_9_const_1_pop_theta_0.001.txt,0.002045287018678,105268,100,100,0,10000000,0.00204103656095359
10_100_1e-05_9_const_1_pop_theta_0.001.txt,0.002045798592099,60244,10,100,1E-05,10000000,0.0020848477741929
1000_1000_0.001_1_const_1_pop_theta_0.001.txt,0.00204591809125,146907,1000,1000,0.001,10000000,0.00403929222466769
10_100_1e-05_3_const_1_pop_theta_0.001.txt,0.002045924062739,60507,10,100,1E-05,10000000,0.00209107265150184
100_100_0.0001_7_const_1_pop_theta_0.001.txt,0.002046485746281,104035,100,100,0.0001,10000000,0.00227197286985051
100_100_0.0001_5_const_1_pop_theta_0.001.txt,0.002047760089917,104565,100,100,0.0001,10000000,0.00224934178623399
10_10_1e-05_7_const_1_pop_theta_0.001.txt,0.002048575380257,59732,10,10,1E-05,10000000,0.00207630755324526
10_1000_1e-05_7_const_1_pop_theta_0.001.txt,0.002049403881972,60140,10,1000,1E-05,10000000,0.00210370518459276
1000_10_0.0001_4_const_1_pop_theta_0.001.txt,0.0020494260388,153247,1000,10,0.0001,10000000,0.00224019448700012
1000_100_0.0_9_const_1_pop_theta_0.001.txt,0.00205018521245,150228,1000,100,0,10000000,0.00204942636013705
1000_10_1e-05_6_const_1_pop_theta_0.001.txt,0.0020502140793,149023,1000,10,1E-05,10000000,0.00207146200204571
10_1000_0.0_6_const_1_pop_theta_0.001.txt,0.002050881921184,60584,10,1000,0,10000000,0.00208932950391592
10_1000_0.001_1_const_1_pop_theta_0.001.txt,0.002051295191844,60997,10,1000,0.001,10000000,0.00429355890380323
100_1000_0.0_7_const_1_pop_theta_0.001.txt,0.002052018684628,108545,100,1000,0,10000000,0.00205301884031209
10_1000_0.0001_2_const_1_pop_theta_0.001.txt,0.002052437820606,58949,10,1000,0.0001,10000000,0.0022719003245351
10_100_0.0001_2_const_1_pop_theta_0.001.txt,0.002053110260171,59198,10,100,0.0001,10000000,0.0022839756217797
